,price,bedrooms,bathrooms,has_basement,sqft_living,sqft_lot,liv/lot,view,age,age_decade,condition,grade,reno?,reno_age,lat,long,zipcode,zipcode_mean_price,zipcode_median_price,zipcode_mode_price,zip_rank_price,zipcode_mean_lot,zipcode_mean_liv,pop_den_by_zip
158,247000.0,3,2.0,0,1270,7198,0.1764378994165046,0.0,99,9,3,7,1,2.0,47.2086,-121.99600000000001,98022,273155.95,264975.0,245000.0,1,12785.89,1742.45,52
159,320000.0,4,1.75,0,1760,11180,0.15742397137745975,0.0,47,4,4,8,0,0.0,47.4715,-122.118,98059,483233.17,429475.0,320000.0,2,11011.6,2384.58,1725
160,255000.0,5,2.25,1,2060,8632,0.2386468952734013,0.0,53,5,3,7,0,0.0,47.4877,-122.335,98146,359496.26,305000.0,210000.0,1,9020.24,1621.45,5573
161,438000.0,3,1.75,0,1780,9660,0.18426501035196688,0.0,53,5,3,7,0,0.0,47.7171,-122.193,98034,485606.58,443000.0,475000.0,3,9040.35,1937.39,4428
162,900000.0,3,2.5,0,3400,16603,0.20478226826477142,0.0,15,1,3,10,0,0.0,47.6012,-122.023,98075,759694.5,735000.0,750000.0,4,14806.11,2998.8,2185
163,441000.0,3,2.75,1,1910,7280,0.2623626373626374,0.0,36,3,3,7,0,0.0,47.7319,-122.22399999999999,98034,485606.58,443000.0,475000.0,3,9040.35,1937.39,4428
164,420000.0,3,2.0,1,2020,38332,0.052697485129917565,0.0,40,4,4,7,0,0.0,47.4582,-122.023,98027,587551.59,566250.0,525000.0,4,14503.6,2398.57,469
165,370000.0,3,1.75,1,1580,7000,0.2257142857142857,0.0,39,3,3,7,0,0.0,47.7209,-122.16799999999999,98034,485606.58,443000.0,475000.0,3,9040.35,1937.39,4428
166,269950.0,2,1.75,1,1340,7250,0.18482758620689654,0.0,66,6,5,5,0,0.0,47.408,-122.32700000000001,98198,302835.44,265000.0,210000.0,1,10071.9,1746.92,4441
167,807100.0,4,2.5,0,2680,4499,0.5956879306512558,0.0,16,1,3,9,0,0.0,47.565,-122.125,98006,763026.1,734000.0,550000.0,4,12407.05,2712.18,3402
168,653000.0,3,2.5,1,2680,9750,0.27487179487179486,0.0,36,3,4,8,0,0.0,47.7028,-122.23100000000001,98034,485606.58,443000.0,475000.0,3,9040.35,1937.39,4428
169,371500.0,3,2.0,0,1370,8336,0.16434740882917467,0.0,51,5,5,7,0,0.0,47.7458,-122.331,98133,387011.59,375000.0,375000.0,2,7094.61,1614.76,6279
170,284000.0,3,1.75,0,1560,21000,0.07428571428571429,0.0,61,6,3,7,0,0.0,47.4776,-122.337,98166,431499.54,387500.0,350000.0,2,12578.77,2005.81,3580
171,272000.0,3,1.75,1,2160,7140,0.3025210084033613,0.0,37,3,4,7,0,0.0,47.3026,-122.374,98023,284177.56,268000.0,245000.0,1,9809.44,1983.41,4604
172,313000.0,3,1.5,0,1340,7912,0.16936299292214357,0.0,60,6,3,7,0,0.0,47.7658,-122.339,98133,387011.59,375000.0,375000.0,2,7094.61,1614.76,6279
173,917500.0,4,2.5,1,3880,35003,0.11084764163071736,0.0,31,3,3,10,0,0.0,47.6477,-122.182,98033,707447.32,659000.0,675000.0,4,9818.57,2219.42,3696
174,673000.0,4,2.25,0,2590,8190,0.3162393162393162,0.0,35,3,4,8,0,0.0,47.5619,-122.125,98006,763026.1,734000.0,550000.0,4,12407.05,2712.18,3402
175,425000.0,3,2.5,1,1120,1100,1.018181818181818,0.0,7,0,3,8,0,0.0,47.6106,-122.31,98122,599650.75,558000.0,640000.0,3,3426.16,1735.14,13594
176,399950.0,5,2.75,1,1970,5400,0.3648148148148148,0.0,29,2,3,7,0,0.0,47.5868,-122.30799999999999,98144,528153.49,449000.0,450000.0,3,3763.37,1798.73,7895
177,385000.0,3,1.0,0,1220,4800,0.25416666666666665,0.0,114,11,3,6,0,0.0,47.6101,-122.307,98122,599650.75,558000.0,640000.0,3,3426.16,1735.14,13594
178,269950.0,3,1.5,1,1950,7560,0.25793650793650796,2.0,40,4,4,7,0,0.0,47.1976,-121.999,98022,273155.95,264975.0,245000.0,1,12785.89,1742.45,52
179,330000.0,2,1.0,1,1350,8220,0.16423357664233576,0.0,66,6,3,7,0,0.0,47.7224,-122.35799999999999,98177,594476.85,527150.0,380000.0,3,10254.7,2170.96,3341
180,260000.0,3,2.5,0,1670,5797,0.2880800414007245,0.0,27,2,3,7,0,0.0,47.3505,-122.179,98030,294089.77,281000.0,245000.0,1,9210.88,1956.98,4741
181,470000.0,4,3.0,1,2380,5125,0.46439024390243905,0.0,90,9,4,7,0,0.0,47.5384,-122.376,98126,424734.6,395750.0,435000.0,2,5114.61,1543.6,6732
182,589000.0,4,3.0,0,2440,9600,0.25416666666666665,0.0,54,5,5,7,0,0.0,47.7044,-122.2,98034,485606.58,443000.0,475000.0,3,9040.35,1937.39,4428
183,163500.0,2,1.5,0,1050,3419,0.30710734132787365,0.0,19,1,3,7,0,0.0,47.3848,-122.039,98038,345204.02,335000.0,275000.0,2,8695.4,2089.72,469
184,835000.0,4,2.75,1,3130,13412,0.23337309871756637,0.0,22,2,3,9,0,0.0,47.6993,-122.102,98052,637806.32,610000.0,550000.0,4,10489.92,2345.22,2908
185,1100000.0,5,3.0,1,4090,12850,0.31828793774319064,2.0,29,2,4,10,0,0.0,47.6627,-122.18799999999999,98033,707447.32,659000.0,675000.0,4,9818.57,2219.42,3696
186,269000.0,4,1.75,1,1490,10000,0.149,0.0,46,4,4,8,0,0.0,47.3099,-122.37899999999999,98023,284177.56,268000.0,245000.0,1,9809.44,1983.41,4604
187,560000.0,3,2.5,0,1900,8744,0.217291857273559,0.0,28,2,3,8,0,0.0,47.62,-122.04299999999999,98074,655631.94,638250.0,550000.0,4,11778.2,2602.99,2411
188,615000.0,4,1.0,0,1330,2400,0.5541666666666667,0.0,114,11,4,6,0,0.0,47.65,-122.34,98103,578441.15,550000.0,650000.0,3,3469.39,1638.48,9905
189,585188.0,3,2.25,1,2230,10026,0.22242170357071614,0.0,40,4,3,8,0,0.0,47.6647,-122.15299999999999,98052,637806.32,610000.0,550000.0,4,10489.92,2345.22,2908
190,305000.0,3,1.75,1,1650,9480,0.17405063291139242,0.0,38,3,3,7,0,0.0,47.726000000000006,-122.191,98034,485606.58,443000.0,475000.0,3,9040.35,1937.39,4428
191,166950.0,3,1.0,0,1190,8820,0.1349206349206349,0.0,56,5,3,6,0,0.0,47.4616,-122.184,98058,341664.88,330000.0,320000.0,1,11026.51,2006.16,2215
192,799000.0,3,2.5,0,2140,9897,0.2162271395372335,0.0,56,5,4,8,0,0.0,47.5505,-122.219,98040,948361.13,905000.0,1200000.0,5,12247.3,2699.47,3591
193,400000.0,3,2.5,1,2180,7508,0.2903569525839105,0.0,53,5,4,7,0,0.0,47.7606,-122.336,98133,387011.59,375000.0,375000.0,2,7094.61,1614.76,6279
194,230000.0,3,1.0,0,1060,10228,0.10363707469691044,0.0,67,6,3,7,0,0.0,47.7481,-122.3,98155,401674.23,371500.0,350000.0,2,10044.15,1751.5,4330
195,256883.0,3,2.5,0,1690,5025,0.336318407960199,0.0,12,1,3,8,0,0.0,47.2779,-122.34700000000001,98023,284177.56,268000.0,245000.0,1,9809.44,1983.41,4604
196,423000.0,4,2.0,1,1970,6480,0.30401234567901236,0.0,95,9,5,7,0,0.0,47.5511,-122.31200000000001,98108,355678.52,342500.0,400000.0,2,5204.84,1704.62,2989
197,465000.0,3,2.5,0,2150,4084,0.5264446620959843,0.0,8,0,3,8,0,0.0,47.5488,-122.37200000000001,98126,424734.6,395750.0,435000.0,2,5114.61,1543.6,6732
200,210000.0,3,1.0,0,860,11725,0.07334754797441365,0.0,72,7,4,6,0,0.0,47.5093,-122.184,98056,405816.41,378000.0,250000.0,2,8624.1,1998.23,4323
201,297000.0,3,2.5,0,1940,14952,0.1297485286249331,0.0,21,2,3,8,0,0.0,47.3777,-122.165,98042,302863.74,286450.0,270000.0,1,11323.03,1963.3,1537
202,470000.0,3,1.0,0,1010,5000,0.202,0.0,63,6,3,7,0,0.0,47.675,-122.39399999999999,98107,562928.82,529950.0,500000.0,3,3178.16,1558.64,9602
203,226500.0,3,1.5,1,1300,7370,0.17639077340569878,0.0,39,3,4,7,0,0.0,47.3025,-122.37,98023,284177.56,268000.0,245000.0,1,9809.44,1983.41,4604
204,274250.0,3,1.0,0,910,8450,0.1076923076923077,0.0,53,5,4,6,0,0.0,47.4787,-122.15799999999999,98059,483233.17,429475.0,320000.0,2,11011.6,2384.58,1725
205,840000.0,4,1.75,1,2480,11010,0.22524977293369663,0.0,49,4,4,9,0,0.0,47.5378,-122.219,98040,948361.13,905000.0,1200000.0,5,12247.3,2699.47,3591
206,677900.0,3,2.5,0,2440,4587,0.5319380858949204,0.0,5,0,3,8,0,0.0,47.7073,-122.11399999999999,98052,637806.32,610000.0,550000.0,4,10489.92,2345.22,2908
207,425000.0,3,1.0,0,1010,5864,0.17223738062755797,0.0,100,10,3,7,0,0.0,47.5733,-122.381,98116,604844.74,559000.0,625000.0,3,4854.48,1830.22,7523
208,180250.0,2,0.75,0,900,9600,0.09375,0.0,74,7,3,6,0,0.0,47.4604,-122.339,98166,431499.54,387500.0,350000.0,2,12578.77,2005.81,3580
209,464000.0,6,3.0,1,2300,3404,0.6756756756756757,0.0,95,9,3,7,1,21.0,47.7067,-122.34299999999999,98133,387011.59,375000.0,375000.0,2,7094.61,1614.76,6279
210,320000.0,4,2.25,0,1550,7579,0.20451246866341205,0.0,22,2,3,8,0,0.0,47.354,-122.04700000000001,98038,345204.02,335000.0,275000.0,2,8695.4,2089.72,469
211,625504.0,3,2.25,1,1270,1566,0.8109833971902938,0.0,1,0,3,8,0,0.0,47.6647,-122.28399999999999,98105,744828.15,660000.0,580000.0,4,4500.82,1961.75,10643
212,592500.0,4,2.5,0,2240,12032,0.18617021276595744,0.0,32,3,3,9,0,0.0,47.6143,-122.01700000000001,98074,655631.94,638250.0,550000.0,4,11778.2,2602.99,2411
213,465000.0,3,2.5,0,2714,17936,0.1513157894736842,0.0,10,1,3,9,0,0.0,47.3185,-122.275,98001,273273.58,255500.0,250000.0,1,11496.59,1876.0,1717
214,477000.0,4,2.75,0,1720,6270,0.2743221690590112,0.0,37,3,3,8,0,0.0,47.5458,-122.26799999999999,98118,408602.81,366925.0,350000.0,2,5583.8,1672.28,6841
215,280000.0,2,1.0,0,850,16400,0.051829268292682924,0.0,92,9,3,6,0,0.0,47.4889,-122.29899999999999,98168,240328.37,235000.0,235000.0,1,11269.84,1468.62,3794
217,445838.0,3,2.5,0,2250,5692,0.39529163738580464,0.0,15,1,3,8,0,0.0,47.5133,-122.37899999999999,98146,359496.26,305000.0,210000.0,1,9020.24,1621.45,5573
218,1070000.0,2,2.25,1,3900,14864,0.2623789020452099,3.0,68,6,3,8,0,0.0,47.5884,-122.291,98144,528153.49,449000.0,450000.0,3,3763.37,1798.73,7895
219,467000.0,2,1.5,0,1320,10800,0.12222222222222222,0.0,68,6,4,8,0,0.0,47.7145,-122.367,98177,594476.85,527150.0,380000.0,3,10254.7,2170.96,3341
220,686000.0,4,2.5,0,2760,6440,0.42857142857142855,0.0,16,1,3,10,0,0.0,47.5836,-122.02600000000001,98075,759694.5,735000.0,750000.0,4,14806.11,2998.8,2185
221,279950.0,3,2.0,1,1750,9750,0.1794871794871795,0.0,54,5,3,7,0,0.0,47.398,-122.29899999999999,98198,302835.44,265000.0,210000.0,1,10071.9,1746.92,4441
222,527000.0,4,2.25,0,2330,19436,0.11988063387528299,0.0,28,2,3,8,0,0.0,47.7663,-122.215,98011,488742.38,470000.0,435000.0,3,9762.14,2255.07,3569
223,325000.0,3,2.25,1,2220,16020,0.13857677902621723,0.0,49,4,4,8,0,0.0,47.3758,-122.21700000000001,98030,294089.77,281000.0,245000.0,1,9210.88,1956.98,4741
224,328000.0,3,2.25,0,2020,8379,0.24107888769542904,0.0,21,2,3,7,0,0.0,47.3828,-122.023,98038,345204.02,335000.0,275000.0,2,8695.4,2089.72,469
225,390000.0,3,2.25,0,1250,7500,0.16666666666666666,0.0,73,7,5,7,0,0.0,47.5123,-122.37299999999999,98146,359496.26,305000.0,210000.0,1,9020.24,1621.45,5573
226,479950.0,2,2.0,0,1510,6516,0.23173726212400245,0.0,10,1,3,8,0,0.0,47.7076,-122.01299999999999,98053,626388.9,600000.0,635000.0,4,14869.49,2411.52,662
227,264950.0,4,2.25,1,1720,9753,0.17635599302778632,0.0,37,3,4,7,0,0.0,47.2922,-122.37100000000001,98023,284177.56,268000.0,245000.0,1,9809.44,1983.41,4604
228,235000.0,3,1.0,1,1430,15246,0.09379509379509379,0.0,54,5,4,7,0,0.0,47.4075,-122.214,98031,295095.06,285000.0,300000.0,1,9468.32,1910.32,4877
229,516500.0,3,2.5,0,1480,4729,0.3129625713681539,0.0,11,1,3,7,0,0.0,47.6794,-122.03399999999999,98053,626388.9,600000.0,635000.0,4,14869.49,2411.52,662
230,655000.0,2,1.75,1,1450,15798,0.09178377009748069,4.0,100,10,3,7,1,37.0,47.4497,-122.375,98166,431499.54,387500.0,350000.0,2,12578.77,2005.81,3580
231,500000.0,4,2.75,0,2280,15347,0.14856323711474556,0.0,55,5,5,7,0,0.0,47.5218,-122.164,98059,483233.17,429475.0,320000.0,2,11011.6,2384.58,1725
232,315000.0,6,2.75,1,2940,7350,0.4,0.0,37,3,3,8,0,0.0,47.3103,-122.339,98023,284177.56,268000.0,245000.0,1,9809.44,1983.41,4604
233,213000.0,2,1.0,0,1000,10200,0.09803921568627451,0.0,54,5,3,6,0,0.0,47.5687,-121.899,98024,396955.0,362250.0,275000.0,2,22133.61,1747.5,236
234,475000.0,3,1.5,1,2480,5280,0.4696969696969697,0.0,68,6,5,7,0,0.0,47.5575,-122.303,98108,355678.52,342500.0,400000.0,2,5204.84,1704.62,2989
235,1030000.0,5,4.0,0,3760,28040,0.1340941512125535,0.0,32,3,3,10,0,0.0,47.6489,-122.18299999999999,98033,707447.32,659000.0,675000.0,4,9818.57,2219.42,3696
237,410000.0,4,1.0,1,1970,4740,0.41561181434599154,0.0,111,11,3,7,1,10.0,47.6136,-122.303,98122,599650.75,558000.0,640000.0,3,3426.16,1735.14,13594
239,472000.0,6,2.5,1,4410,14034,0.3142368533561351,2.0,50,5,4,9,0,0.0,47.3376,-122.324,98003,292011.4,267000.0,225000.0,1,10019.66,1924.47,3800
240,225000.0,3,1.75,0,1430,8505,0.16813639035861258,0.0,47,4,4,7,0,0.0,47.3173,-122.319,98003,292011.4,267000.0,225000.0,1,10019.66,1924.47,3800
241,210000.0,2,1.0,0,830,6000,0.13833333333333334,0.0,75,7,3,6,0,0.0,47.5308,-122.376,98126,424734.6,395750.0,435000.0,2,5114.61,1543.6,6732
242,455000.0,2,1.0,0,1430,5000,0.286,0.0,90,9,2,7,0,0.0,47.6727,-122.29899999999999,98115,608002.49,564000.0,435000.0,3,5407.32,1811.57,7018
243,225000.0,3,1.0,0,1300,8316,0.1563251563251563,0.0,61,6,4,6,0,0.0,47.3221,-122.21600000000001,98002,234284.04,235000.0,250000.0,1,7517.63,1627.74,4423
244,480000.0,2,1.0,1,1030,3060,0.3366013071895425,2.0,97,9,4,7,0,0.0,47.6779,-122.353,98103,578441.15,550000.0,650000.0,3,3469.39,1638.48,9905
245,363000.0,3,2.5,0,2740,11872,0.23079514824797845,0.0,25,2,3,9,0,0.0,47.3076,-122.395,98023,284177.56,268000.0,245000.0,1,9809.44,1983.41,4604
247,181000.0,2,1.5,0,720,5120,0.140625,0.0,61,6,3,6,0,0.0,47.5218,-122.35700000000001,98106,318981.34,314250.0,325000.0,1,5556.02,1483.36,4161
248,250000.0,4,2.0,0,2010,7312,0.274890590809628,0.0,39,3,4,7,0,0.0,47.2785,-122.213,98002,234284.04,235000.0,250000.0,1,7517.63,1627.74,4423
249,481000.0,3,1.75,1,1560,3000,0.52,0.0,97,9,4,6,0,0.0,47.6846,-122.345,98103,578441.15,550000.0,650000.0,3,3469.39,1638.48,9905
250,260000.0,3,2.0,1,1810,7209,0.2510750450825357,0.0,37,3,4,7,0,0.0,47.3656,-122.27799999999999,98032,250097.02,249000.0,240000.0,1,9792.51,1729.97,2024
251,455000.0,4,2.5,0,3360,7685,0.4372153545868575,0.0,14,1,3,9,0,0.0,47.4369,-122.111,98058,341664.88,330000.0,320000.0,1,11026.51,2006.16,2215
252,415000.0,3,2.25,0,1510,36224,0.04168507067137809,0.0,24,2,3,8,0,0.0,47.4616,-121.711,98045,385749.5,372250.0,280000.0,2,16226.62,1840.36,41
253,349500.0,3,1.0,1,1400,3538,0.395703787450537,0.0,62,6,3,7,0,0.0,47.5405,-122.27,98118,408602.81,366925.0,350000.0,2,5583.8,1672.28,6841
254,245000.0,3,2.5,0,1730,7442,0.23246439129266327,0.0,28,2,3,7,0,0.0,47.3507,-122.178,98030,294089.77,281000.0,245000.0,1,9210.88,1956.98,4741
255,592500.0,2,2.0,0,1420,9191,0.1544989663801545,2.0,87,8,5,7,0,0.0,47.6979,-122.32,98115,608002.49,564000.0,435000.0,3,5407.32,1811.57,7018
256,385000.0,4,1.75,1,2360,7620,0.30971128608923887,0.0,60,6,4,7,0,0.0,47.5278,-122.345,98106,318981.34,314250.0,325000.0,1,5556.02,1483.36,4161
257,315000.0,3,1.75,1,1580,11455,0.13793103448275862,0.0,41,4,4,7,0,0.0,47.4756,-122.147,98059,483233.17,429475.0,320000.0,2,11011.6,2384.58,1725
258,255000.0,3,1.0,0,1230,10170,0.12094395280235988,0.0,36,3,3,7,0,0.0,47.4437,-121.772,98045,385749.5,372250.0,280000.0,2,16226.62,1840.36,41
259,693000.0,4,2.5,0,2460,4425,0.5559322033898305,0.0,9,0,3,8,0,0.0,47.7048,-122.109,98052,637806.32,610000.0,550000.0,4,10489.92,2345.22,2908
260,780000.0,3,1.0,1,1660,4400,0.37727272727272726,0.0,104,10,3,8,0,0.0,47.6362,-122.302,98112,847094.83,785475.0,1050000.0,4,4070.75,2106.13,6667
261,237000.0,3,1.75,0,1270,8470,0.14994096812278632,0.0,55,5,4,7,0,0.0,47.4207,-122.29,98198,302835.44,265000.0,210000.0,1,10071.9,1746.92,4441
262,525000.0,3,2.25,1,2100,40510,0.05183905208590472,0.0,36,3,3,10,0,0.0,47.6154,-122.04700000000001,98074,655631.94,638250.0,550000.0,4,11778.2,2602.99,2411
263,425000.0,2,1.0,0,770,5040,0.1527777777777778,0.0,85,8,3,5,0,0.0,47.5964,-122.29899999999999,98144,528153.49,449000.0,450000.0,3,3763.37,1798.73,7895
264,369900.0,1,0.75,0,760,10079,0.07540430598273638,4.0,79,7,5,5,0,0.0,47.4683,-122.43799999999999,98070,449294.38,407185.0,295000.0,2,25500.96,1807.97,288
265,290000.0,4,2.5,0,1700,7280,0.23351648351648352,0.0,27,2,4,7,0,0.0,47.4045,-122.171,98031,295095.06,285000.0,300000.0,1,9468.32,1910.32,4877
266,285000.0,3,1.0,0,1120,10701,0.10466311559667321,0.0,61,6,3,7,0,0.0,47.5544,-122.35799999999999,98106,318981.34,314250.0,325000.0,1,5556.02,1483.36,4161
267,415000.0,2,1.0,0,1070,4500,0.23777777777777778,0.0,78,7,3,7,0,0.0,47.6802,-122.29,98115,608002.49,564000.0,435000.0,3,5407.32,1811.57,7018
268,272500.0,3,2.5,1,2070,9900,0.20909090909090908,0.0,36,3,3,8,0,0.0,47.2988,-122.37100000000001,98023,284177.56,268000.0,245000.0,1,9809.44,1983.41,4604
271,436000.0,2,1.0,0,1040,7538,0.13796763067126558,0.0,76,7,4,7,0,0.0,47.7107,-122.352,98133,387011.59,375000.0,375000.0,2,7094.61,1614.76,6279
272,210000.0,3,1.0,0,1700,11390,0.14925373134328357,0.0,48,4,4,7,0,0.0,47.3271,-122.323,98003,292011.4,267000.0,225000.0,1,10019.66,1924.47,3800
273,236000.0,3,1.0,0,1300,5898,0.2204136995591726,0.0,54,5,3,7,0,0.0,47.5053,-122.255,98178,305357.85,276277.0,315000.0,1,8045.58,1722.62,4966
274,331000.0,3,1.75,1,1080,1306,0.8269525267993875,0.0,61,6,3,7,1,12.0,47.6601,-122.4,98199,732288.96,672500.0,1100000.0,4,5221.17,2072.72,4714
275,365000.0,3,2.5,0,2653,4510,0.5882483370288248,0.0,9,0,3,8,0,0.0,47.4145,-122.166,98031,295095.06,285000.0,300000.0,1,9468.32,1910.32,4877
276,450000.0,3,2.0,0,2290,16258,0.1408537335465617,0.0,55,5,5,8,0,0.0,47.4672,-122.165,98058,341664.88,330000.0,320000.0,1,11026.51,2006.16,2215
277,770000.0,4,2.75,1,3820,26300,0.1452471482889734,0.0,1,0,3,9,0,0.0,47.7618,-122.26100000000001,98028,458486.87,440000.0,400000.0,2,10776.84,2119.75,3606
278,455000.0,4,2.5,0,2210,49375,0.04475949367088607,0.0,18,1,3,8,0,0.0,47.3828,-122.071,98038,345204.02,335000.0,275000.0,2,8695.4,2089.72,469
279,405000.0,3,1.75,1,2390,6000,0.3983333333333333,0.0,107,10,3,6,0,0.0,47.5362,-122.26799999999999,98118,408602.81,366925.0,350000.0,2,5583.8,1672.28,6841
280,304900.0,4,1.75,1,2600,11325,0.22958057395143489,0.0,46,4,4,7,0,0.0,47.3954,-122.206,98031,295095.06,285000.0,300000.0,1,9468.32,1910.32,4877
281,170000.0,2,1.0,0,860,5265,0.16334283000949668,0.0,84,8,3,6,0,0.0,47.5048,-122.272,98178,305357.85,276277.0,315000.0,1,8045.58,1722.62,4966
283,780000.0,4,2.5,0,3500,7048,0.4965947786606129,0.0,10,1,3,9,0,0.0,47.6811,-122.025,98053,626388.9,600000.0,635000.0,4,14869.49,2411.52,662
284,330000.0,3,3.0,1,2420,13959,0.17336485421591805,0.0,27,2,4,8,0,0.0,47.7486,-122.23,98028,458486.87,440000.0,400000.0,2,10776.84,2119.75,3606
285,370000.0,4,2.5,0,2720,8666,0.31387029771520886,0.0,23,2,3,9,0,0.0,47.3846,-122.169,98030,294089.77,281000.0,245000.0,1,9210.88,1956.98,4741
286,467000.0,5,2.25,1,2500,13500,0.18518518518518517,0.0,36,3,3,7,0,0.0,47.7564,-122.14399999999999,98072,543459.98,495000.0,565000.0,3,20163.96,2315.65,1231
287,405000.0,3,1.75,1,1670,6720,0.24851190476190477,0.0,35,3,3,7,0,0.0,47.7198,-122.193,98034,485606.58,443000.0,475000.0,3,9040.35,1937.39,4428
288,675000.0,5,2.25,1,2900,10300,0.2815533980582524,0.0,30,3,3,8,0,0.0,47.5461,-122.15100000000001,98006,763026.1,734000.0,550000.0,4,12407.05,2712.18,3402
289,500000.0,2,1.0,1,1640,14100,0.11631205673758865,0.0,61,6,4,7,0,0.0,47.5712,-122.14299999999999,98006,763026.1,734000.0,550000.0,4,12407.05,2712.18,3402
290,389999.0,4,2.5,0,1890,15770,0.11984781230183894,0.0,47,4,4,7,0,0.0,47.4281,-122.34299999999999,98166,431499.54,387500.0,350000.0,2,12578.77,2005.81,3580
291,630000.0,4,1.75,1,2950,9025,0.3268698060941828,2.0,40,4,4,8,0,0.0,47.7128,-122.223,98034,485606.58,443000.0,475000.0,3,9040.35,1937.39,4428
292,360000.0,4,2.5,0,2160,9528,0.22670025188916876,0.0,23,2,3,9,0,0.0,47.3341,-122.255,98001,273273.58,255500.0,250000.0,1,11496.59,1876.0,1717
293,580000.0,4,3.0,1,3280,11060,0.2965641952983725,0.0,29,2,3,8,0,0.0,47.5399,-122.181,98056,405816.41,378000.0,250000.0,2,8624.1,1998.23,4323
294,550000.0,3,2.0,1,1970,4166,0.4728756601056169,3.0,86,8,5,8,0,0.0,47.5717,-122.375,98126,424734.6,395750.0,435000.0,2,5114.61,1543.6,6732
295,879000.0,4,2.5,0,3360,22111,0.15196056261589255,0.0,21,2,3,10,0,0.0,47.5951,-122.01700000000001,98075,759694.5,735000.0,750000.0,4,14806.11,2998.8,2185
296,265000.0,3,2.0,0,1320,8959,0.14733787253041633,0.0,22,2,3,7,0,0.0,47.3536,-122.14399999999999,98042,302863.74,286450.0,270000.0,1,11323.03,1963.3,1537
297,446500.0,3,2.5,0,2650,7286,0.36371122701070546,0.0,25,2,3,8,0,0.0,47.5084,-122.154,98059,483233.17,429475.0,320000.0,2,11011.6,2384.58,1725
298,404000.0,3,1.5,1,2030,8880,0.2286036036036036,0.0,52,5,3,7,0,0.0,47.5586,-122.311,98108,355678.52,342500.0,400000.0,2,5204.84,1704.62,2989
299,267500.0,3,1.75,1,1590,11914,0.1334564378042639,2.0,58,5,3,7,0,0.0,47.4427,-122.274,98188,289078.35,264000.0,240000.0,1,10126.08,1802.77,3062
301,335000.0,3,2.5,0,2440,7632,0.319706498951782,0.0,17,1,3,8,0,0.0,47.3494,-122.301,98003,292011.4,267000.0,225000.0,1,10019.66,1924.47,3800
302,576000.0,3,2.5,1,1940,9000,0.21555555555555556,0.0,67,6,4,7,0,0.0,47.6933,-122.39299999999999,98117,576834.81,544000.0,575000.0,3,4636.39,1692.04,7953
303,208633.0,3,2.5,0,2040,3810,0.5354330708661418,0.0,9,0,3,8,0,0.0,47.3537,-122.0,98038,345204.02,335000.0,275000.0,2,8695.4,2089.72,469
304,315000.0,3,2.25,1,2200,8750,0.25142857142857145,0.0,51,5,4,7,0,0.0,47.476000000000006,-122.337,98166,431499.54,387500.0,350000.0,2,12578.77,2005.81,3580
305,725000.0,3,1.75,1,1920,3300,0.5818181818181818,0.0,102,10,4,8,0,0.0,47.6239,-122.29799999999999,98112,847094.83,785475.0,1050000.0,4,4070.75,2106.13,6667
306,550000.0,4,2.75,1,1800,7750,0.23225806451612904,0.0,50,5,4,8,0,0.0,47.7776,-122.384,98177,594476.85,527150.0,380000.0,3,10254.7,2170.96,3341
307,610750.0,4,2.25,0,2180,7297,0.2987529121556804,0.0,31,3,3,8,0,0.0,47.6459,-122.05799999999999,98074,655631.94,638250.0,550000.0,4,11778.2,2602.99,2411
308,550700.0,2,1.0,0,1010,5000,0.202,0.0,107,10,4,6,0,0.0,47.6692,-122.29700000000001,98105,744828.15,660000.0,580000.0,4,4500.82,1961.75,10643
309,665000.0,4,2.75,0,3320,10574,0.3139776811045962,0.0,55,5,5,8,0,0.0,47.5376,-122.18,98056,405816.41,378000.0,250000.0,2,8624.1,1998.23,4323
310,834000.0,4,2.5,1,2370,4000,0.5925,2.0,87,8,5,8,0,0.0,47.601000000000006,-122.294,98144,528153.49,449000.0,450000.0,3,3763.37,1798.73,7895
313,1380000.0,4,3.25,1,4290,12103,0.3544575725026853,3.0,18,1,3,11,0,0.0,47.5503,-122.102,98006,763026.1,734000.0,550000.0,4,12407.05,2712.18,3402
314,1400000.0,4,3.25,1,4290,12103,0.3544575725026853,3.0,18,1,3,11,0,0.0,47.5503,-122.102,98006,763026.1,734000.0,550000.0,4,12407.05,2712.18,3402
315,305000.0,4,2.25,1,1950,7700,0.2532467532467532,0.0,36,3,3,8,0,0.0,47.4441,-122.125,98058,341664.88,330000.0,320000.0,1,11026.51,2006.16,2215
316,487000.0,3,2.0,1,2590,14052,0.18431539994306861,0.0,67,6,5,8,0,0.0,47.7357,-122.333,98133,387011.59,375000.0,375000.0,2,7094.61,1614.76,6279
318,548000.0,2,1.0,1,1470,3864,0.3804347826086957,0.0,99,9,4,7,0,0.0,47.6638,-122.345,98103,578441.15,550000.0,650000.0,3,3469.39,1638.48,9905
319,268750.0,4,1.0,0,800,8775,0.09116809116809117,0.0,72,7,3,6,0,0.0,47.48,-122.336,98166,431499.54,387500.0,350000.0,2,12578.77,2005.81,3580
320,819900.0,5,2.75,0,3150,7119,0.4424778761061947,0.0,2,0,3,9,0,0.0,47.6759,-122.15100000000001,98052,637806.32,610000.0,550000.0,4,10489.92,2345.22,2908
